ID,NAME,ADDRESS,CITY,STATE,ZIP,FIPS,CBSA 2015,CBSA 2017,CBSA 2018,RUCA Code,FORHP Rural/Urban 2018,SPECIAL PAYMENT,PHONE NUMBER,"CERTIFIED BEDS, POS","TOTAL BEDS, POS","BEDS, PSF","ACUTE BEDS, HCRIS"
241333,MAYO CLINIC HEALTH SYSTEM - ST JAMES,1101 MOULTON AND PARSONS DRIVE,ST JAMES,MN,56081,27165,Neither,Neither,Neither,7.0,Rural,CAH,5073758601,25,25,.,25
241334,RIVER'S EDGE HOSPITAL & CLINIC,1900 NORTH SUNRISE DRIVE,ST PETER,MN,56082,27103,Metro,Metro,Metro,4.0,Rural,CAH,5079347602,17,17,.,17
241335,ST ELIZABETH MEDICAL CENTER,1200 GRANT BLVD W,WABASHA,MN,55981,27157,Metro,Metro,Metro,10.0,Rural,CAH,6515654531,25,25,.,17
241336,KITTSON MEMORIAL HOSPITAL,1010 SOUTH BIRCH AVENUE,HALLOCK,MN,56728,27069,Neither,Neither,Neither,10.0,Rural,CAH,2188433612,15,15,.,15
241337,NORTH VALLEY HEALTH CENTER,300 WEST GOOD SAMARITAN DRIVE,WARREN,MN,56762,27089,Neither,Neither,Neither,10.0,Rural,CAH,2187454211,12,12,.,12
241338,MAYO CLINIC HEALTH SYSTEM - LAKE CITY,500 WEST GRANT STREET,LAKE CITY,MN,55041,27049,Micro,Micro,Micro,5.0,Rural,CAH,6513455955,18,18,.,18
241339,HENDRICKS COMMUNITY HOSPITAL,503 E LINCOLN STREET,HENDRICKS,MN,56136,27081,Neither,Neither,Neither,10.0,Rural,CAH,5072753134,24,24,.,24
241340,ESSENTIA HEALTH NORTHERN PINES MEDICAL CENTER,5211 HIGHWAY 110,AURORA,MN,55705,27137,Metro,Metro,Metro,5.0,Rural,CAH,2182294222,16,16,.,16
241341,APPLETON MUNICIPAL HOSPITAL,30 SOUTH BEHL STREET,APPLETON,MN,56208,27151,Neither,Neither,Neither,10.0,Rural,CAH,3202898508,15,15,.,15
241342,ORTONVILLE AREA HEALTH SERVICES,450 EASTVOLD AVE,ORTONVILLE,MN,56278,27011,Neither,Neither,Neither,10.0,Rural,CAH,3208392505,25,29,.,25
241343,MUNICIPAL HOSPITAL AND GRANITE MANOR,345 TENTH AVENUE,GRANITE FALLS,MN,56241,27173,Neither,Neither,Neither,7.0,Rural,CAH,3205643111,25,30,.,25
241344,LIFECARE MEDICAL CENTER,715 DELMORE DRIVE,ROSEAU,MN,56751,27135,Neither,Neither,Neither,7.0,Rural,CAH,2184632500,15,15,.,25
241345,MAYO CLINIC HEALTH SYSTEM-WASECA,501 NORTH STATE STREET,WASECA,MN,56093,27161,Neither,Neither,Neither,7.0,Rural,CAH,5078351210,25,25,.,15
241346,MAYO CLINIC HEALTH SYSTEM-CANNON FALLS,32021 COUNTY 24 BOULEVARD,CANNON FALLS,MN,55009,27049,Micro,Micro,Micro,7.1,Rural,CAH,5072636000,15,15,.,15
241347,SANFORD CANBY MEDICAL CENTER,112 ST OLAF AVENUE SOUTH,CANBY,MN,56220,27173,Neither,Neither,Neither,10.0,Rural,CAH,5072237277,25,27,.,22
241348,AVERA TYLER HOSPITAL,240 WILLOW STREET,TYLER,MN,56178,27081,Neither,Neither,Neither,10.0,Rural,CAH,5072475521,20,20,.,21
241349,CENTRA CARE HEALTH PAYNESVILLE,200 1ST STREET WEST,PAYNESVILLE,MN,56362,27145,Metro,Metro,Metro,3.0,Urban,CAH,3202433779,25,36,.,25
241350,MERCY HOSPITAL,4572 COUNTY ROAD 61,MOOSE LAKE,MN,55767,27017,Metro,Metro,Metro,7.0,Rural,CAH,2184854481,25,25,.,25
241351,"CARRIS HEALTH - REDWOOD, LLC",100 FALLWOOD ROAD,REDWOOD FALLS,MN,56283,27127,Neither,Neither,Neither,7.0,Rural,CAH,5076374500,25,31,.,25
241352,MAYO CLINIC HEALTH SYSTEM-SPRINGFIELD,625 JACKSON AVENUE NORTH,SPRINGFIELD,MN,56087,27015,Micro,Micro,Micro,10.0,Rural,CAH,5077236201,24,24,.,24
241353,CUYUNA REGIONAL MEDICAL CENTER,320 EAST MAIN STREET,CROSBY,MN,56441,27035,Micro,Micro,Micro,7.0,Rural,CAH,2185462300,25,42,.,25
241354,TRI COUNTY HOSPITAL,415 JEFFERSON STREET NORTH,WADENA,MN,56482,27159,Neither,Neither,Neither,7.0,Rural,CAH,2186313510,25,49,.,25
241355,GLENCOE REGIONAL HEALTH SERVICES,1805 HENNEPIN AVENUE NORTH,GLENCOE,MN,55336,27085,Micro,Micro,Micro,7.0,Rural,CAH,3208643121,25,49,.,25
241356,MILLE LACS HEALTH SYSTEM,200 NORTH ELM STREET,ONAMIA,MN,56359,27095,Metro,Metro,Metro,10.0,Rural,CAH,3205323154,28,31,.,28
241357,ESSENTIA HEALTH FOSSTON,900 HILLIGOSS BOULEVARD SE,FOSSTON,MN,56542,27119,Metro,Metro,Metro,10.0,Rural,CAH,2184351133,50,50,.,24
241358,CASS LAKE INDIAN HEALTH SERVICES HOSPITAL,425 7TH STREET NW,CASS LAKE,MN,56633,27021,Micro,Micro,Micro,10.0,Rural,CAH,2183353205,11,11,.,5
241359,AVERA MARSHALL REGIONAL MEDICAL CTR,300 SOUTH BRUCE STREET,MARSHALL,MN,56258,27083,Micro,Micro,Micro,4.0,Rural,CAH,5075329661,25,49,.,25
241360,DEER RIVER HEALTHCARE CENTER,115 10TH AVENUE NORTHEAST,DEER RIVER,MN,56636,27061,Micro,Micro,Micro,8.0,Rural,CAH,2187428662,20,20,.,20
241361,MAYO CLINIC HEALTH SYSTEM-NEW PRAGUE,301 2ND STREET NORTHEAST,NEW PRAGUE,MN,56071,27139,Metro,Metro,Metro,2.0,Urban,CAH,9527584431,25,25,.,20
241362,CENTRACARE HEALTH - MONTICELLO,1013 HART BOULEVARD,MONTICELLO,MN,55362,27171,Metro,Metro,Metro,2.0,Urban,CAH,7632952945,25,39,.,25
241363,STEVENS COMMUNITY MEDICAL CENTER,400 EAST FIRST STREET,MORRIS,MN,56267,27149,Neither,Neither,Neither,7.0,Rural,CAH,3205891313,25,49,.,25
241364,COMMUNITY MEMORIAL HOSPITAL,512 SKYLINE BOULEVARD,CLOQUET,MN,55720,27017,Metro,Metro,Metro,4.1,Rural,CAH,2188794641,25,36,.,22
241365,SWIFT COUNTY BENSON HOSPITAL,1815 WISCONSIN AVENUE,BENSON,MN,56215,27151,Neither,Neither,Neither,7.0,Rural,CAH,3208434232,25,31,.,18
241366,MEEKER MEMORIAL HOSPITAL,612 SOUTH SIBLEY AVENUE,LITCHFIELD,MN,55355,27093,Neither,Neither,Neither,7.0,Rural,CAH,3206934507,25,35,.,25
241367,FIRSTLIGHT HEALTH SYSTEM,301 SOUTH HIGHWAY 65,MORA,MN,55051,27065,Neither,Neither,Neither,7.0,Rural,CAH,3206791212,25,49,.,25
241368,CENTRACARE HEALTH SYSTEM - SAUK CENTRE,425 NORTH ELM STREET,SAUK CENTRE,MN,56378,27145,Metro,Metro,Metro,7.0,Rural,CAH,3203522221,25,28,.,24
241369,UNITED HOSPITAL DISTRICT,"515 SOUTH MOORE STREET, PO BOX 160",BLUE EARTH,MN,56013,27043,Neither,Neither,Neither,7.0,Rural,CAH,5075263273,25,43,.,24
241370,ST GABRIELS HOSPITAL,815 SOUTHEAST SECOND STREET,LITTLE FALLS,MN,56345,27097,Neither,Neither,Neither,7.0,Rural,CAH,3206325441,25,49,.,25
241371,SANFORD LUVERNE MEDICAL CENTER,1600 N KNISS AVENUE P O BOX 1019,LUVERNE,MN,56156,27133,Neither,Neither,Neither,7.0,Rural,CAH,5072832321,25,28,.,25
241372,MADISON HOSPITAL,820 THIRD AVENUE,MADISON,MN,56256,27073,Neither,Neither,Neither,10.0,Rural,CAH,3205987536,12,12,.,12
241373,PERHAM HEALTH,1000 CONEY STREET WEST,PERHAM,MN,56573,27111,Micro,Micro,Micro,7.0,Rural,CAH,2183471301,25,25,.,25
241374,PIPESTONE COUNTY  MEDICAL CENTER,916 4TH AVENUE SOUTHWEST,PIPESTONE,MN,56164,27117,Neither,Neither,Neither,7.0,Rural,CAH,5078255811,25,44,.,25
241375,MINNESOTA VALLEY HEALTH CENTER  INC,621 SOUTH FOURTH STREET,LE SUEUR,MN,56058,27079,Metro,Metro,Metro,7.0,Rural,CAH,5076653375,15,15,.,9
241376,GLACIAL RIDGE HOSPITAL,10 4TH AVENUE SOUTHEAST,GLENWOOD,MN,56334,27121,Neither,Neither,Neither,10.0,Rural,CAH,3206344521,25,34,.,19
241377,ST FRANCIS MEDICAL CENTER,2400 ST FRANCIS DRIVE,BRECKENRIDGE,MN,56520,27167,Micro,Micro,Micro,4.0,Rural,CAH,2186433000,25,25,.,25
241378,NEW ULM MEDICAL CENTER,1324 FIFTH NORTH STREET,NEW ULM,MN,56073,27015,Micro,Micro,Micro,4.0,Rural,CAH,5072175000,25,62,.,24
241379,PRAIRIE RIDGE HOSPITAL AND HEALTH SERVICES,1411 HIGHWAY 79 E,ELBOW LAKE,MN,56531,27051,Neither,Neither,Neither,10.0,Rural,CAH,2186857300,10,10,.,10
241380,ST JOSEPHS AREA  HEALTH SERVICES,600 PLEASANT AVENUE,PARK RAPIDS,MN,56470,27057,Neither,Neither,Neither,7.0,Rural,CAH,2187323311,25,50,.,25
241381,SANFORD MEDICAL CENTER THIEF RIVER FALLS,3001 SANFORD PARKWAY,THIEF RIVER FALLS,MN,56701,27113,Neither,Neither,Neither,7.0,Rural,CAH,2186814240,25,36,.,25
250001,UNIVERSITY OF MISSISSIPPI MED CENTER,2500 N STATE ST,JACKSON,MS,39216,28049,Metro,Metro,Metro,1.0,Urban,NONE,6019844100,710,710,681,700
250002,TISHOMINGO HEALTH SERVICES INC,1777 CURTIS DRIVE,IUKA,MS,38852,28141,Neither,Neither,Neither,10.0,Rural,MDH,6624236051,48,48,39,48
250004,NORTH MISSISSIPPI MEDICAL CENTER,830 S GLOSTER STREET,TUPELO,MS,38801,28081,Micro,Micro,Micro,4.0,Rural,SCH/RRC,6623776608,650,650,503,527
250006,BAPTIST MEMORIAL HOSPITAL UNION COUNTY,200 HWY 30 WEST,NEW ALBANY,MS,38652,28145,Neither,Neither,Neither,7.0,Rural,NONE,6625387631,141,153,96,92
250007,MERIT HEALTH BILOXI,150 REYNOIR STREET,BILOXI,MS,39530,28047,Metro,Metro,Metro,1.0,Urban,NONE,2284361104,153,153,159,165
250009,MAGNOLIA REGIONAL HEALTH CENTER,611 ALCORN DRIVE,CORINTH,MS,38834,28003,Micro,Micro,Micro,4.0,Rural,RRC,6622931000,144,164,154,163
250012,ALLIANCE HEALTHCARE SYSTEM,1430 HIGHWAY 4 EAST / P O BOX 6000,HOLLY SPRINGS,MS,38635,28093,Metro,Metro,Metro,2.0,Urban,SCH,6622521212,40,40,26,27
250017,TRACE REGIONAL HOSP AND SWING BED,1002 EAST MADISON STREET,HOUSTON,MS,38851,28017,Neither,Neither,Neither,7.0,Rural,MDH,6624563700,84,84,37,39
250018,JASPER GENERAL HOSPITAL,15 SOUTH 6TH STREET,BAY SPRINGS,MS,39422,28061,Micro,Micro,Micro,10.0,Rural,MDH,6017642101,20,20,12,20
250019,MEMORIAL HOSPITAL AT GULFPORT,4500 13TH STREET,GULFPORT,MS,39502,28047,Metro,Metro,Metro,1.0,Urban,NONE,2288674000,445,445,420,281
250020,WEBSTER GENERAL HOSPITAL/ SWING BED,70 MEDICAL PLAZA,EUPORA,MS,39744,28155,Neither,Neither,Micro,10.0,Rural,SCH,6622586221,43,43,25,38
250025,NORTH MISSISSIPPI MEDICAL CENTER-GILMORE AMORY,1105 EARL FRYE BLVD,AMORY,MS,38821,28095,Neither,Neither,Neither,7.0,Rural,NONE,6622567111,95,95,92,95
250027,WINSTON MEDICAL CENTER & SWINGBED,17550 EAST MAIN STREET,LOUISVILLE,MS,39339,28159,Neither,Neither,Neither,7.0,Rural,SCH,6627795124,41,41,11,14
250031,MERIT HEALTH RIVER REGION,2100 HWY 61 N,VICKSBURG,MS,39183,28149,Micro,Micro,Micro,4.0,Rural,SCH/RRC,6018835000,142,354,255,301
250034,BAPTIST MEMORIAL HOSPITAL NORTH MS,1100 BELK BLVD,OXFORD,MS,38655,28071,Micro,Micro,Micro,4.0,Rural,RRC,6622328100,217,217,192,169
250036,GEORGE REGIONAL HEALTH SYSTEM,859 WINTER STREET,LUCEDALE,MS,39452,28039,Neither,Neither,Neither,7.0,Rural,SCH,6019473161,48,48,37,42
250038,MERIT HEALTH MADISON,161 RIVER OAKS DRIVE,CANTON,MS,39046,28089,Metro,Metro,Metro,2.0,Urban,NONE,6018554000,67,67,64,67
250040,SINGING RIVER HEALTH SYSTEM,2809 DENNY AV,PASCAGOULA,MS,39581,28059,Metro,Metro,Metro,1.0,Urban,NONE,2288095000,551,551,338,320
250042,NORTHWEST MISSISSIPPI REGIONAL MEDICAL CENTER,1970 HOSPITAL DRIVE,CLARKSDALE,MS,38614,28027,Micro,Micro,Micro,4.0,Rural,SCH/RRC,6626273211,195,195,177,181
250043,NESHOBA COUNTY GENERAL HOSPITAL,1001 HOLLAND AVENUE,PHILADELPHIA,MS,39350,28099,Neither,Neither,Neither,7.0,Rural,SCH,6016631200,82,82,35,38
250044,BAPTIST MEMORIAL HOSPITAL BOONEVILLE,100 HOSPITAL DRIVE,BOONEVILLE,MS,38829,28117,Neither,Neither,Micro,7.0,Rural,MDH,6627205000,114,114,37,39
250048,ST DOMINIC-JACKSON MEMORIAL HOSPITAL,969 LAKELAND DR,JACKSON,MS,39216,28049,Metro,Metro,Metro,1.0,Urban,NONE,6012002000,571,571,504,545
250049,BEACHAM MEMORIAL HOSPITAL,205 N CHERRY STREET,MAGNOLIA,MS,39652,28113,Micro,Micro,Micro,5.0,Rural,MDH,6017832353,37,37,17,37
250050,OCH REGIONAL MEDICAL CENTER,400 HOSPITAL ROAD /MAIL PO BOX 1506,STARKVILLE,MS,39759,28105,Micro,Micro,Micro,4.0,Rural,NONE,6623234320,96,96,89,88
250057,KING'S DAUGHTERS MEDICAL CENTER-BROOKHAVEN,P O BOX 948/427 HIGHWAY 51 NORTH,BROOKHAVEN,MS,39601,28085,Micro,Micro,Micro,4.0,Rural,SCH,6018336011,112,122,92,90
250058,SOUTH CENTRAL REG MED CTR,1220 JEFFERSON ST BOX 607,LAUREL,MS,39440,28067,Micro,Micro,Micro,4.0,Rural,SCH/RRC,6014264000,285,285,260,268
250060,JEFFERSON COUNTY HOSPITAL,870 S MAIN,FAYETTE,MS,39069,28063,Neither,Neither,Neither,10.0,Rural,NONE,6017863401,48,48,12,12
250061,YALOBUSHA GENERAL HOSPITAL,630 SOUTH MAIN STREET,WATER VALLEY,MS,38965,28161,Neither,Neither,Neither,7.0,Rural,MDH,6624731411,32,32,17,26
250067,NORTH MISSISSIPPI MEDICAL CENTER-WEST POINT,150 MEDICAL CENTER DRIVE,WEST POINT,MS,39773,28025,Micro,Micro,Micro,8.0,Rural,NONE,6624952300,60,60,45,49
250069,RUSH FOUNDATION HOSPITAL,1314 19TH AVE,MERIDIAN,MS,39301,28075,Micro,Micro,Micro,4.0,Rural,RRC,6014830011,215,215,175,182
250072,MERIT HEALTH CENTRAL,1850 CHADWICK DR,JACKSON,MS,39204,28049,Metro,Metro,Metro,1.0,Urban,NONE,6013761000,451,473,247,248
250077,WAYNE GENERAL HOSPITAL,950 MATTHEW DR,WAYNESBORO,MS,39367,28153,Neither,Neither,Neither,7.0,Rural,SCH,6017355151,80,80,57,49
250078,FORREST GENERAL HOSPITAL,6051 US HIGHWAY 49,HATTIESBURG,MS,39404,28035,Metro,Metro,Metro,1.0,Urban,RRC,6012887000,537,537,410,427
250079,SHARKEY ISSAQUENA COMMUNITY HOSPITAL,47 SOUTH FOURTH ST,ROLLING FORK,MS,39159,28125,Neither,Neither,Neither,5.0,Rural,MDH,6628734395,29,29,15,19
250081,ANDERSON RMC SOUTH,1102 CONSTITUTION AVENUE,MERIDIAN,MS,39301,28075,Micro,Micro,Micro,4.0,Rural,RRC,6014843590,140,140,16,33
250082,DELTA REGIONAL MEDICAL CENTER,1400 E UNION ST,GREENVILLE,MS,38704,28151,Micro,Micro,Micro,4.0,Rural,RRC,6623783783,268,268,166,177
250084,MERIT HEALTH NATCHEZ,52 SERGEANT PRENTISS DRIVE,NATCHEZ,MS,39120,28001,Micro,Micro,Micro,4.0,Rural,SCH,6014432100,179,179,145,147
250085,MARION GENERAL HOSPITAL,1560 SUMRALL RD,COLUMBIA,MS,39429,28091,Neither,Neither,Neither,7.0,Rural,MDH,6017366303,79,79,34,43
250093,BOLIVAR MEDICAL CENTER,901 E SUNFLOWER RD,CLEVELAND,MS,38732,28011,Micro,Micro,Micro,4.0,Rural,SCH,6628460061,99,165,145,152
250094,MERIT HEALTH WESLEY,5001 W HARDY ST,HATTIESBURG,MS,39402,28073,Metro,Metro,Metro,1.0,Urban,RRC,6012688000,211,211,140,130
250095,SOUTH SUNFLOWER COUNTY HOSPITAL,121 E BAKER ST,INDIANOLA,MS,38751,28133,Micro,Micro,Micro,4.0,Rural,SCH,6628875235,69,69,42,47
250096,MERIT HEALTH RANKIN,350 CROSSGATES BLVD,BRANDON,MS,39042,28121,Metro,Metro,Metro,1.0,Urban,NONE,6018252811,134,134,112,114
250097,SOUTHWEST MS REGIONAL MEDICAL CENTER,215 MARION AV BOX 1307,MCCOMB,MS,39649,28113,Micro,Micro,Micro,4.0,Rural,RRC,6012495500,160,160,149,160
250099,GREENWOOD LEFLORE HOSPITAL,1401 RIVER RD,GREENWOOD,MS,38935,28083,Micro,Micro,Micro,4.0,Rural,RRC,6624597561,244,260,163,173
250100,BAPTIST MEMORIAL HOSPITAL GOLDEN TRIANGLE INC,2520 5TH STREET N,COLUMBUS,MS,39701,28087,Micro,Micro,Micro,4.0,Rural,RRC,6622441500,328,328,265,158
250102,MISSISSIPPI BAPTIST MEDICAL CENTER,1225 N STATE ST,JACKSON,MS,39202,28049,Metro,Metro,Metro,1.0,Urban,NONE,6019681000,639,639,384,430
250104,ANDERSON REGIONAL MEDICAL CTR,2124 14 ST,MERIDIAN,MS,39301,28075,Micro,Micro,Micro,4.0,Rural,RRC,6015536000,260,260,255,260
250117,HIGHLAND COMMUNITY  HOSPITAL,130 HIGHLAND PKWY,PICAYUNE,MS,39466,28109,Micro,Micro,Micro,4.0,Rural,NONE,6013589400,60,60,46,49
250123,GARDEN PARK MEDICAL CENTER,15200 COMMUNITY ROAD,GULFPORT,MS,39503,28047,Metro,Metro,Metro,1.0,Urban,NONE,2285757000,121,130,106,100
250124,MAGEE GENERAL HOSPITAL,300 3RD AVE SE,MAGEE,MS,39111,28127,Metro,Metro,Metro,2.0,Urban,NONE,6018495070,64,64,42,44
250126,NORTH OAK REGIONAL MEDICAL CENTER,401 GETWELL DR,SENATOBIA,MS,38668,28137,Metro,Metro,Metro,2.0,Urban,NONE,6625623100,76,76,27,29
250127,CHOCTAW HEALTH CENTER,ROUTE 7 BOX R50,PHILADELPHIA,MS,39350,28099,Neither,Neither,Neither,8.0,Rural,IHS,6016562211,40,40,20,20
250128,PANOLA MEDICAL CENTER,303 MEDICAL CENTER DRIVE,BATESVILLE,MS,38606,28107,Neither,Neither,Neither,8.0,Rural,NONE,6625635611,120,120,133,90
250134,WHITFIELD MEDICAL SURGICAL HOSPITAL,"3550 HWY 468 W, BLDG 60",WHITFIELD,MS,39193,28121,Metro,Metro,Metro,1.0,Urban,NONE,6013518023,43,43,32,32
250136,MERIT HEALTH WOMEN'S HOSPITAL,1026 RIVER OAKS DRIVE,FLOWOOD,MS,39232,28121,Metro,Metro,Metro,1.0,Urban,NONE,6019321000,109,109,33,33
250138,MERIT HEALTH RIVER OAKS,1030 RIVER OAKS DRIVE,FLOWOOD,MS,39232,28121,Metro,Metro,Metro,1.0,Urban,NONE,6019321030,106,106,151,158
250141,BAPTIST MEMORIAL HOSPITAL DESOTO,7601 SOUTHCREST PARKWAY,SOUTHAVEN,MS,38671,28033,Metro,Metro,Metro,1.0,Urban,NONE,6627724000,131,161,287,309
250151,ALLIANCE HEALTH CENTER,5000 HIGHWAY 39 NORTH,MERIDIAN,MS,39301,28075,Micro,Micro,Micro,4.0,Rural,NONE,6014836211,134,134,83,83
250152,MISSISSIPPI METHODIST REHAB CTR,1350 E WOODROW WILSON DR,JACKSON,MS,39216,28049,Metro,Metro,Metro,1.0,Urban,NONE,6019812611,124,124,31,31
250162,OCHSNER MEDICAL CENTER-HANCOCK,149 DRINKWATER BLVD,BAY SAINT LOUIS,MS,39520,28045,Metro,Metro,Metro,1.0,Urban,NONE,2284678600,104,104,99,47
250163,PATIENTS CHOICE MEDICAL CENTER,347 MAGNOLIA DRIVE,RALEIGH,MS,39153,28129,Neither,Neither,Neither,10.0,Rural,NONE,6017829997,29,29,19,19
250167,METHODIST HEALTHCARE - OLIVE BRANCH HOSPITAL,4250 BETHEL ROAD,OLIVE BRANCH,MS,38654,28033,Metro,Metro,Metro,2.0,Urban,NONE,6629329000,60,60,49,53
250168,UNIVERSITY OF MISSISSIPPI MEDICAL CENTER- GRENADA,960 AVENT DRIVE,GRENADA,MS,38901,28043,Micro,Micro,Micro,4.0,Rural,NONE,6622277000,132,156,120,49
251300,S E LACKEY MEMORIAL HOSPITAL,330 N BROAD STREET,FOREST,MS,39074,28123,Neither,Neither,Neither,7.0,Rural,CAH,6014694151,35,35,.,25
251302,MONROE REGIONAL HOSPITAL,400 SOUTH CHESTNUT STREET,ABERDEEN,MS,39730,28095,Neither,Neither,Neither,7.0,Rural,CAH,6623692455,33,33,.,25
251303,STONE COUNTY HOSPITAL,1434 EAST CENTRAL AVENUE,WIGGINS,MS,39577,28131,Neither,Neither,Metro,8.0,Rural,CAH,6019286600,25,25,.,25
251304,TALLAHATCHIE CRITICAL ACCESS HOSPITAL,201 SOUTH MARKET ST / PO BOX 230,CHARLESTON,MS,38921,28135,Neither,Neither,Neither,7.0,Rural,CAH,6626475535,18,18,.,9
251305,LAWRENCE COUNTY HOSPITAL CAH,1065 EAST BROAD ST / PO BOX 788,MONTICELLO,MS,39654,28077,Neither,Neither,Neither,5.0,Rural,CAH,6015874051,25,25,.,25
251306,PERRY COUNTY GENERAL HOSP,206 BAY ST,RICHTON,MS,39476,28111,Metro,Metro,Metro,2.0,Urban,CAH,6017886316,30,30,.,22
251307,NOXUBEE GENERAL CRITICAL ACCESS HOSP,78 HOSPITAL ROAD,MACON,MS,39341,28103,Neither,Neither,Neither,7.0,Rural,CAH,6627264231,25,25,.,25
251308,PONTOTOC HEALTH SERVICE CAH,176 SOUTH MAIN STREET,PONTOTOC,MS,38863,28115,Micro,Micro,Micro,7.0,Rural,CAH,6624895510,25,25,.,25
251309,FIELD HEALTH SYSTEM,178 HIGHWAY 24,CENTREVILLE,MS,39631,28157,Neither,Neither,Neither,10.0,Rural,CAH,6018900500,25,25,.,16
251312,TYLER HOLMES MEMORIAL HOSPITAL CAH,409 TYLER HOLMES DRIVE,WINONA,MS,38967,28097,Neither,Neither,Neither,7.0,Rural,CAH,6622834114,25,25,.,25
251313,BAPTIST MEDICAL CENTER-YAZOO,823 GRAND AVENUE,YAZOO CITY,MS,39194,28163,Metro,Metro,Metro,4.0,Rural,CAH,6627462261,35,35,.,25
251315,BAPTIST MEDICAL CENTER-LEAKE,1100 HIGHWAY 16 EAST,CARTHAGE,MS,39051,28079,Neither,Neither,Neither,2.0,Rural,CAH,6012671422,25,25,.,25
251316,H C WATKINS MEMORIAL HOSPITAL INC,605 SOUTH ARCHUSA AVENUE,QUITMAN,MS,39355,28023,Micro,Micro,Micro,5.0,Rural,CAH,6017766925,25,25,.,25
251317,SIMPSON GENERAL HOSPITAL CAH,1842 SIMPSON HIGHWAY 149,MENDENHALL,MS,39114,28127,Metro,Metro,Metro,2.0,Urban,CAH,6018472221,35,35,.,25
251318,NORTH SUNFLOWER MEDICAL CENTER CAH,840 NORTH OAK AVENUE,RULEVILLE,MS,38771,28133,Micro,Micro,Micro,7.0,Rural,CAH,6627562711,35,35,.,25
251319,HOLMES COUNTY HOSPITAL AND CLINICS,239 BOWLING GREEN ROAD,LEXINGTON,MS,39095,28051,Neither,Neither,Metro,10.0,Rural,CAH,6628341321,25,25,.,25
251320,CLAIBORNE COUNTY HOSPITAL,123 MCCOMB AVENUE,PORT GIBSON,MS,39150,28021,Micro,Micro,Neither,5.0,Rural,CAH,6014375141,35,35,.,22
251322,LAIRD HOSPITAL INC,25117 HIGHWAY 15,UNION,MS,39365,28101,Neither,Neither,Neither,5.0,Rural,CAH,6017748214,25,25,.,25
251323,SCOTT REGIONAL HOSPITAL CAH,317 HIGHWAY 13 SOUTH,MORTON,MS,39117,28123,Neither,Neither,Neither,7.0,Rural,CAH,6017326301,30,30,.,25
251324,WALTHALL COUNTY GENERAL HOSPITAL CAH,100 HOSPITAL DRIVE,TYLERTOWN,MS,39667,28147,Neither,Neither,Neither,10.0,Rural,CAH,6018762122,35,35,.,25
251325,COVINGTON COUNTY HOSPITAL CAH,701 SOUTH HOLLY AVENUE,COLLINS,MS,39428,28031,Neither,Neither,Metro,2.0,Urban,CAH,6017656711,35,35,.,25
251326,JEFFERSON DAVIS COMMUNITY HOSPITAL CAH,1102 ROSE STREET,PRENTISS,MS,39474,28065,Neither,Neither,Neither,3.0,Rural,CAH,6017924276,29,35,.,25
251327,COPIAH COUNTY MEDICAL CENTER,21790 HIGHWAY 28,HAZLEHURST,MS,39083,28029,Metro,Metro,Metro,2.0,Urban,CAH,6015747000,35,35,.,25
251329,GREENE COUNTY HOSPITAL CAH,1017 JACKSON STREET,LEAKESVILLE,MS,39451,28041,Neither,Neither,Neither,3.0,Rural,CAH,6013944135,3,3,.,7
251330,FRANKLIN COUNTY MEMORIAL HOSPITAL,40 UNION CHURCH RD,MEADVILLE,MS,39653,28037,Neither,Neither,Neither,6.0,Rural,CAH,6013845801,35,36,.,24
251331,BMH-CALHOUN,140 BURKE-CALHOUN CITY ROAD,CALHOUN CITY,MS,38916,28013,Neither,Neither,Neither,8.0,Rural,CAH,6626286611,30,30,.,25
251333,PEARL RIVER COUNTY HOSPITAL & NURSING HOME,305 WEST MOODY STREET,POPLARVILLE,MS,39470,28109,Micro,Micro,Micro,10.0,Rural,CAH,6017954543,24,24,.,24
251334,CHOCTAW REGIONAL MEDICAL CENTER,8613 MS HWY 12,ACKERMAN,MS,39735,28019,Neither,Neither,Neither,5.0,Rural,CAH,6622854400,25,25,.,15
251335,JOHN C STENNIS MEMORIAL HOSPITAL,14365 HIGHWAY 16 WEST,DE KALB,MS,39328,28069,Micro,Micro,Micro,5.0,Rural,CAH,7694861000,25,25,.,25
251336,BAPTIST MEDICAL CENTER-ATTALA,220 HWY 12 WEST,KOSCIUSKO,MS,39090,28007,Neither,Neither,Neither,7.0,Rural,CAH,6622894311,25,25,.,25
251337,TIPPAH COUNTY HOSPITAL,1005 CITY AVE NORTH,RIPLEY,MS,38663,28139,Neither,Neither,Neither,7.0,Rural,CAH,6628379221,25,45,.,25
260001,MERCY HOSPITAL JOPLIN,100 MERCY WAY,JOPLIN,MO,64804,29097,Metro,Metro,Metro,1.0,Urban,RRC,4177812727,367,367,230,240
260004,COOPER COUNTY COMMUNITY HOSPITAL,17651 B HWY,BOONVILLE,MO,65233,29053,Neither,Neither,Metro,2.0,Urban,SCH,6608824100,46,46,42,46
260005,SSM HEALTH ST JOSEPH HOSPITAL-ST CHARLES,300 1ST CAPITOL DR,SAINT CHARLES,MO,63301,29183,Metro,Metro,Metro,1.0,Urban,NONE,6369475000,362,362,368,233
